Time,FP_A_Count,FP_A_Jam,FP_B_Count,FP_B_Jam,FP_C_Count,FP_C_Jam,FP_D_Count,FP_D_Jam,KR_Circle_Count,KR_Circle_Jam,KG_Road_Count,KG_Road_Jam,District_Office_Count,District_Office_Jam,Anand_Rao_Jnc_Count,Anand_Rao_Jnc_Jam,Race_Course_Jnc_Count,Race_Course_Jnc_Jam,Palace_Road_Jnc_Count,Palace_Road_Jnc_Jam
19331,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
19332,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
19333,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
19334,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
19335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19338,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19339,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
19340,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
19341,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
19342,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
19343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
19344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
19345,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
19346,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
19347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
19348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
19349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19350,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
19351,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19352,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19353,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
19354,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
19355,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
19356,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0
19357,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0
19358,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0
19359,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
19360,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0
19361,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0
19362,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0
19363,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0
19364,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0
19365,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0
19366,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0
19367,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
19368,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
19369,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0
19370,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0
19371,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0
19372,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19373,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19374,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
19375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19376,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
19377,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
19378,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
19379,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
19380,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
19381,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
19382,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
19383,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
19384,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
19385,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
19386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19389,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19390,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19391,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19392,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
19393,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
19394,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
19395,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
19396,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0
19397,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,1,0,0,0
19398,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,1,0,0,0
19399,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,1,0,0,0
19400,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,1,0,0,0
19401,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,1,0,0,0
19402,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,1,0,0,0
19403,0,0,0,0,1,0,0,0,2,0,3,0,1,0,0,0,1,0,0,0
19404,0,0,0,0,1,0,0,0,2,0,3,0,1,0,0,0,1,0,0,0
19405,0,0,0,0,1,0,0,0,2,0,3,0,1,0,0,0,1,0,0,0
19406,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0
19407,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0
19408,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0
19409,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0
19410,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0
19411,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0
19412,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0
19413,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0
19414,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0
19415,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0
19416,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0
19417,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0
19418,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0
19419,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0
19420,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0
19421,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,3,0
19422,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,3,0
19423,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,3,0
19424,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,4,0
19425,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,4,0
19426,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,4,0
19427,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,4,0
19428,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0
19429,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,0
19430,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,0
19431,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,0
19432,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0
19433,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0
19434,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0
19435,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
19436,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
19437,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19438,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19439,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
19440,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
19441,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
19442,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
19443,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
19444,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
19445,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
19446,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
19447,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19449,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19450,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19454,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
19455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
19456,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
19457,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
19458,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0
19459,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0
19460,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0
19461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0
19462,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0
19463,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0
19464,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0
19465,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
19466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
19467,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19468,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19469,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19470,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19471,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19472,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19477,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19478,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19479,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19484,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19485,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19486,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19487,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19488,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19490,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19495,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19496,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19497,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19498,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19499,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
19500,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0
19501,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0
19502,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0
19503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19504,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19505,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19506,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19507,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
19508,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
19509,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19510,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19511,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19512,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
19513,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
19514,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
19515,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
19516,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
19517,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0
19518,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,2,0
19519,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,2,0
19520,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,2,0,2,0
19521,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,2,0,2,0
19522,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2,0,2,0
19523,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,2,0
19524,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,2,0,2,0
19525,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,2,0,2,0
19526,0,0,1,0,0,0,1,0,2,0,0,0,1,0,1,0,2,0,1,0
19527,0,0,1,0,0,0,1,0,2,0,0,0,1,0,1,0,1,0,1,0
19528,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0
19529,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0
19530,1,0,1,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0
19531,1,0,1,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0
19532,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0
19533,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
19534,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19535,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19536,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
19538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
19539,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
19540,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
19541,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
19542,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
19543,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
19544,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0
19545,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0
19546,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0
19547,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0
19548,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0
19549,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0
19550,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
19551,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0
19552,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0
19553,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0
19554,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,1,0
19555,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
19556,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
19557,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
19558,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
19559,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0
19560,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
19561,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
19562,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
19563,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
19564,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0
19565,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0
19566,1,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0
19567,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0
19568,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0
19569,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0
19570,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0
19571,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0
19572,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0
19573,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0
19574,0,0,0,0,0,0,1,0,1,0,3,0,0,0,2,0,0,0,0,0
19575,0,0,0,0,0,0,1,0,1,0,3,0,0,0,2,0,1,0,0,0
19576,0,0,0,0,0,0,1,0,1,0,3,0,0,0,1,0,1,0,0,0
19577,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0
19578,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
19579,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0
19580,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0
19581,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0
19582,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0
19583,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0
19584,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,2,0,0,0
19585,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,2,0,0,0
19586,1,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,1,0,1,0
19587,2,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,1,0
19588,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
19589,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
19590,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
19591,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
19592,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
19593,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
19594,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
19595,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
19596,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
19597,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
19598,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
19599,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
19600,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
19601,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
19602,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
19603,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
19604,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
19605,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
19606,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
19607,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
19608,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
19609,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
19610,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
19611,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
19612,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
19613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
19614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
19615,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
19616,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
19617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0
19618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0
19619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0
19620,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0
19621,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0
19622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
19623,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
19624,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
19625,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
19626,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
19627,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
19628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19629,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19630,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19631,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19641,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0
19642,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0
19643,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0
19644,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0
19645,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0
19646,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0
19647,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0
19648,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0
19649,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0
19650,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0
