Time,FP_A_Count,FP_A_QueuePct,FP_A_Speed,FP_B_Count,FP_B_QueuePct,FP_B_Speed,FP_C_Count,FP_C_QueuePct,FP_C_Speed,FP_D_Count,FP_D_QueuePct,FP_D_Speed,KR_Circle_Count,KR_Circle_QueuePct,KR_Circle_Speed,KG_Road_Count,KG_Road_QueuePct,KG_Road_Speed,District_Office_Count,District_Office_QueuePct,District_Office_Speed,Anand_Rao_Jnc_Count,Anand_Rao_Jnc_QueuePct,Anand_Rao_Jnc_Speed,Race_Course_Jnc_Count,Race_Course_Jnc_QueuePct,Race_Course_Jnc_Speed,Palace_Road_Jnc_Count,Palace_Road_Jnc_QueuePct,Palace_Road_Jnc_Speed
2601,1,0.03,29.27,0,0.02,0.0,0,0.0,0.0,1,0.12,7.62,2,0.38,11.95,3,0.88,0.46,3,0.12,7.32,1,0.09,6.49,0,0.02,0.0,0,0.02,0.0
2602,1,0.38,29.01,0,0.02,0.0,0,0.0,0.0,1,0.12,10.93,2,0.3,13.08,3,0.88,1.29,3,0.41,6.15,1,0.09,7.65,0,0.02,0.0,1,0.04,22.87
2603,1,0.03,28.94,0,0.02,0.0,0,0.0,0.0,0,0.12,0.0,2,0.45,9.18,3,0.88,2.61,3,0.12,4.43,1,0.09,8.77,0,0.02,0.0,1,0.13,16.62
2604,0,0.03,0.0,0,0.02,0.0,0,0.0,0.0,0,0.06,0.0,2,0.32,9.83,4,1.23,9.5,3,1.21,3.78,1,0.01,10.02,0,0.02,0.0,1,0.78,6.62
2605,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,1,0.11,26.97,2,0.49,10.51,4,0.94,9.1,3,0.61,3.88,1,0.01,11.08,0,0.02,0.0,1,0.24,6.71
2606,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,1,0.05,27.15,2,0.33,12.17,4,1.28,7.44,3,0.13,3.87,1,0.01,12.04,0,0.02,0.0,2,0.23,10.75
2607,0,0.03,0.0,0,0.0,0.0,0,0.03,0.0,2,0.05,25.36,2,0.47,8.39,4,0.21,7.51,3,0.3,4.03,0,0.01,0.0,0,0.02,0.0,2,0.44,7.05
2608,0,0.03,0.0,0,0.0,0.0,0,0.03,0.0,2,0.07,23.91,2,0.24,8.54,3,0.21,4.13,3,0.3,5.06,0,0.01,0.0,0,0.02,0.0,2,0.53,5.78
2609,0,0.0,0.0,0,0.0,0.0,0,0.03,0.0,1,0.07,17.3,2,0.15,10.81,3,0.24,4.48,3,0.09,5.14,0,0.01,0.0,0,0.02,0.0,2,0.31,6.6
2610,0,0.03,0.0,0,0.0,0.0,0,0.03,0.0,1,0.13,14.0,1,0.15,9.34,2,0.24,0.02,3,0.09,5.65,0,0.01,0.0,0,0.02,0.0,2,0.13,6.36
2611,0,0.03,0.0,0,0.0,0.0,0,0.07,0.0,1,0.13,12.13,1,0.14,10.39,2,0.24,0.01,3,0.09,6.27,0,0.01,0.0,0,0.02,0.0,2,0.13,8.93
2612,0,0.05,0.0,0,0.0,0.0,1,0.09,23.9,2,0.13,21.27,1,0.14,10.69,2,0.3,0.0,4,0.1,5.23,0,0.01,0.0,0,0.02,0.0,2,0.05,12.22
2613,0,0.05,0.0,0,0.0,0.0,1,0.09,23.85,1,0.19,28.93,1,0.32,6.69,2,0.14,0.0,3,0.1,3.5,0,0.01,0.0,0,0.02,0.0,1,0.05,7.54
2614,0,0.05,0.0,0,0.0,0.0,1,0.08,23.6,1,0.19,28.9,2,0.02,10.25,2,0.14,0.0,3,0.29,3.76,0,0.01,0.0,0,0.02,0.0,1,0.09,8.71
2615,1,0.05,28.24,0,0.0,0.0,2,0.08,24.3,1,0.13,28.9,2,0.31,8.45,2,0.16,0.0,3,0.08,4.59,0,0.01,0.0,0,0.02,0.0,1,0.09,9.45
2616,1,0.05,28.73,0,0.0,0.0,1,0.08,24.6,0,0.13,0.0,2,0.48,6.66,2,0.16,0.0,3,0.08,6.03,0,0.01,0.0,0,0.02,0.0,1,0.02,10.46
2617,1,0.4,27.75,0,0.0,0.0,1,0.44,25.89,0,0.08,0.0,1,0.32,6.56,3,1.57,7.92,3,0.07,7.08,0,0.01,0.0,0,0.02,0.0,0,0.02,0.0
2618,2,0.06,27.8,0,0.0,0.0,1,0.07,25.68,0,0.02,0.0,1,0.15,7.09,3,1.57,7.62,2,0.08,4.8,0,0.01,0.0,0,0.02,0.0,1,8.09,0.0
2619,1,0.71,27.76,0,0.0,0.0,0,0.07,0.0,0,0.02,0.0,1,0.16,9.0,3,1.34,6.54,1,0.04,6.61,0,0.01,0.0,0,0.02,0.0,1,0.11,1.96
2620,1,0.06,27.08,0,0.0,0.0,0,0.07,0.0,0,0.02,0.0,1,0.19,11.51,3,0.26,6.9,1,0.04,7.54,0,0.01,0.0,0,0.02,0.0,1,0.11,4.28
2621,1,0.06,27.74,0,0.0,0.0,0,0.07,0.0,0,0.02,0.0,1,0.4,13.37,3,0.26,7.53,0,0.04,0.0,0,0.01,0.0,0,0.02,0.0,1,0.11,6.42
2622,0,0.06,0.0,0,0.0,0.0,0,0.07,0.0,1,0.69,26.33,1,0.28,9.07,2,0.26,5.4,1,0.04,22.67,0,0.03,0.0,0,0.02,0.0,1,0.57,5.7
2623,0,0.06,0.0,0,0.0,0.0,0,0.07,0.0,1,0.15,26.78,1,0.24,9.54,2,0.26,6.62,1,0.04,19.0,0,0.03,0.0,0,0.02,0.0,1,0.13,8.01
2624,0,0.03,0.0,0,0.0,0.0,0,0.07,0.0,1,0.06,24.7,1,0.16,11.35,1,0.26,0.0,1,0.04,16.03,0,0.03,0.0,0,0.02,0.0,2,0.13,9.86
2625,0,0.03,0.0,0,0.0,0.0,0,0.05,0.0,0,0.12,0.0,1,0.16,11.81,2,0.26,11.16,2,0.16,19.0,0,0.03,0.0,0,0.02,0.0,1,0.09,6.71
2626,0,0.03,0.0,0,0.0,0.0,0,0.05,0.0,0,0.12,0.0,1,0.15,10.45,2,0.2,10.94,2,0.17,15.21,0,0.03,0.0,0,0.02,0.0,1,0.11,9.12
2627,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,1,0.18,27.49,2,0.32,12.1,2,0.17,11.22,2,0.56,10.68,1,0.03,18.23,0,0.02,0.0,1,0.37,11.24
2628,0,0.03,0.0,0,0.0,0.0,0,0.02,0.0,1,0.12,22.99,3,0.59,11.5,3,0.17,16.95,2,0.35,8.44,1,0.1,13.73,0,0.02,0.0,1,0.07,13.09
2629,0,0.03,0.0,0,0.0,0.0,0,0.02,0.0,1,0.12,22.76,3,0.87,9.16,2,0.17,13.62,2,0.35,7.05,1,0.1,9.23,2,0.12,1.97,1,0.11,14.68
2630,0,0.03,0.0,0,0.0,0.0,0,0.02,0.0,1,0.13,27.16,3,0.78,7.49,2,1.33,13.71,1,0.02,6.46,1,0.1,4.73,2,0.12,3.12,1,0.11,10.18
2631,0,0.03,0.0,0,0.0,0.0,0,0.02,0.0,1,0.19,27.4,3,0.44,8.31,2,0.25,13.97,1,0.02,8.58,1,0.1,7.16,2,0.12,4.11,1,0.11,5.79
2632,0,0.03,0.0,0,0.0,0.0,1,0.02,18.87,1,0.19,27.32,3,0.27,9.29,1,0.17,0.0,1,0.02,10.48,1,0.1,9.29,2,0.12,5.09,1,0.12,7.16
2633,0,0.03,0.0,0,0.0,0.0,1,0.02,19.47,1,0.13,27.82,2,0.3,9.69,1,0.17,0.0,1,0.02,11.87,1,0.02,11.26,2,0.12,5.82,1,0.12,9.0
2634,0,0.03,0.0,0,0.0,0.0,1,0.39,20.39,0,0.13,0.0,2,0.65,8.82,1,0.09,0.0,0,0.01,0.0,1,0.02,12.78,2,0.12,6.82,0,0.11,0.0
2635,1,0.03,22.65,0,0.0,0.0,1,0.03,21.36,0,0.08,0.0,2,11.92,9.73,1,0.09,0.0,0,0.01,0.0,1,0.02,14.6,2,0.12,7.83,0,0.11,0.0
2636,1,0.03,14.99,0,0.0,0.0,1,0.03,22.13,0,0.02,0.0,2,0.3,10.09,1,0.09,0.0,0,0.01,0.0,0,0.02,0.0,2,0.12,8.96,0,0.04,0.0
2637,1,0.61,5.42,0,0.0,0.0,0,0.03,0.0,0,0.02,0.0,2,0.15,11.2,1,0.09,0.0,0,0.01,0.0,0,0.02,0.0,2,0.02,10.01,1,0.04,14.79
2638,1,0.64,4.99,0,0.0,0.0,0,0.03,0.0,0,0.02,0.0,1,0.15,12.66,1,0.99,1.61,0,0.01,0.0,0,0.02,0.0,2,0.02,10.98,1,0.13,10.89
2639,1,0.1,4.88,0,0.0,0.0,0,0.03,0.0,0,0.02,0.0,1,0.31,13.07,1,0.99,3.77,0,0.01,0.0,0,0.02,0.0,2,0.02,11.93,2,0.4,7.32
2640,1,0.1,9.91,0,0.0,0.0,0,0.03,0.0,0,0.02,0.0,1,1.81,13.86,1,1.18,4.72,0,0.01,0.0,0,0.02,0.0,2,0.02,12.76,2,0.18,7.92
2641,1,0.1,12.95,0,0.0,0.0,0,0.0,0.0,0,0.03,0.0,1,0.03,9.86,1,0.11,6.72,0,0.01,0.0,0,0.02,0.0,2,0.02,13.7,2,0.29,8.82
2642,0,0.1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03,0.0,1,0.03,10.58,1,0.11,8.09,0,0.01,0.0,0,0.02,0.0,1,0.02,13.93,2,0.28,10.44
2643,0,0.1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03,0.0,1,0.03,11.3,2,0.19,4.9,1,0.01,17.96,0,0.03,0.0,0,0.02,0.0,2,0.23,8.66
2644,1,0.03,25.11,0,0.0,0.0,0,0.0,0.0,0,0.03,0.0,0,0.03,0.0,2,0.19,6.47,1,0.24,13.46,0,0.03,0.0,0,0.02,0.0,2,0.41,7.02
2645,1,0.03,25.19,0,0.03,0.0,0,0.0,0.0,0,0.03,0.0,1,0.03,13.76,2,0.19,12.79,1,0.26,14.99,0,0.03,0.0,0,0.02,0.0,2,0.15,8.38
2646,1,0.38,25.09,0,0.03,0.0,0,0.0,0.0,1,0.03,24.2,1,0.32,9.26,2,0.19,13.63,1,0.12,17.56,0,0.03,0.0,1,0.12,8.29,2,0.15,9.49
2647,2,0.27,12.54,0,0.03,0.0,0,0.0,0.0,2,0.17,26.02,1,0.48,4.97,1,0.16,4.06,1,0.24,19.23,0,0.03,0.0,1,0.12,8.94,2,0.11,10.84
2648,1,0.27,4.53,0,0.03,0.0,0,0.0,0.0,2,0.17,25.47,1,0.31,6.16,1,0.08,5.12,1,0.1,20.28,0,0.03,0.0,1,0.12,9.56,1,0.02,13.81
2649,1,0.27,7.86,0,0.03,0.0,0,0.0,0.0,2,0.08,25.98,1,0.14,6.46,1,0.11,6.16,2,0.01,20.5,0,0.03,0.0,1,0.12,10.73,1,0.02,15.18
2650,1,0.09,13.8,0,0.03,0.0,0,0.0,0.0,1,0.08,27.32,1,0.14,8.87,1,0.11,7.42,2,0.01,19.41,0,0.03,0.0,1,0.12,11.72,0,0.02,0.0
2651,1,0.09,17.91,0,0.03,0.0,0,0.0,0.0,0,0.08,0.0,1,0.17,10.86,0,0.11,0.0,1,0.01,10.57,1,0.03,18.23,1,0.11,12.4,0,0.02,0.0
2652,0,0.09,0.0,0,0.03,0.0,0,0.0,0.0,0,0.08,0.0,1,0.38,12.62,0,0.11,0.0,1,0.01,6.92,1,0.03,14.33,1,0.11,12.35,0,0.02,0.0
2653,0,0.12,0.0,0,0.03,0.0,0,0.0,0.0,0,0.02,0.0,1,0.27,9.87,0,0.11,0.0,1,0.01,2.92,1,0.03,10.41,1,0.33,8.62,0,0.02,0.0
2654,0,0.09,0.0,0,0.03,0.0,0,0.0,0.0,0,0.02,0.0,1,0.35,5.37,0,0.11,0.0,1,0.01,0.06,1,0.03,6.46,1,0.33,4.94,0,0.02,0.0
2655,0,0.03,0.0,0,0.03,0.0,0,0.0,0.0,0,0.02,0.0,1,0.35,4.2,0,0.11,0.0,1,0.01,0.01,1,0.22,6.95,1,0.23,6.11,0,0.02,0.0
2656,0,0.03,0.0,1,0.03,20.21,0,0.0,0.0,0,0.02,0.0,1,0.18,4.74,0,0.02,0.0,1,0.01,0.0,1,1.39,6.76,1,0.08,6.96,0,0.03,0.0
2657,0,0.03,0.0,1,0.03,20.52,0,0.0,0.0,0,0.02,0.0,1,0.18,7.09,0,0.02,0.0,1,0.01,0.0,1,0.23,7.5,1,0.08,7.77,0,0.03,0.0
2658,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,1,0.02,26.53,0,0.05,0.0,0,0.02,0.0,1,0.01,0.0,1,0.03,8.7,1,0.08,8.84,1,0.04,12.97
2659,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,1,0.15,27.67,0,0.04,0.0,1,0.02,20.42,1,0.01,0.0,0,0.03,0.0,1,0.07,9.86,1,0.03,8.98
2660,1,0.03,23.51,0,0.0,0.0,0,0.0,0.0,1,0.15,28.85,1,0.51,0.0,1,0.02,16.52,1,0.01,0.0,0,0.03,0.0,0,0.07,0.0,1,0.05,5.61
2661,1,0.38,23.88,0,0.0,0.0,0,0.0,0.0,1,0.06,29.61,1,0.34,1.37,1,0.02,12.2,1,0.01,0.0,0,0.03,0.0,0,0.01,0.0,1,0.14,6.34
2662,1,0.24,23.59,0,0.0,0.0,0,0.0,0.0,0,0.06,0.0,1,0.34,3.32,1,0.02,7.82,1,0.01,0.0,0,0.02,0.0,0,0.01,0.0,1,0.14,7.23
2663,1,0.06,24.32,0,0.0,0.0,0,0.0,0.0,0,0.06,0.0,1,0.13,5.02,1,0.02,3.32,1,0.01,0.0,0,0.02,0.0,0,0.01,0.0,2,0.11,12.75
2664,0,0.09,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.13,7.55,1,0.02,0.31,1,0.01,0.71,0,0.02,0.0,0,0.01,0.0,2,0.2,11.06
2665,0,0.09,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.16,9.67,1,0.02,0.03,1,0.15,1.33,0,0.02,0.0,0,0.01,0.0,4,0.2,12.88
2666,0,0.09,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.16,12.08,1,0.02,0.01,1,0.15,1.94,0,0.01,0.0,0,0.01,0.0,4,0.49,11.12
2667,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.26,10.18,1,0.02,0.01,1,0.15,2.96,0,0.01,0.0,0,0.01,0.0,4,8.33,6.43
2668,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.21,9.38,1,0.02,0.0,1,0.15,4.11,0,0.01,0.0,0,0.01,0.0,4,0.24,7.93
2669,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.13,11.72,1,0.02,0.0,1,0.04,4.73,0,0.01,0.0,0,0.01,0.0,3,0.21,7.76
2670,1,0.03,29.66,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.13,13.22,1,0.72,2.33,1,0.03,5.44,0,0.01,0.0,0,0.01,0.0,3,0.21,8.81
2671,1,0.24,29.79,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.13,10.59,1,0.72,4.33,1,0.03,6.15,0,0.0,0.0,0,0.01,0.0,3,0.67,8.26
2672,1,0.06,29.63,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.29,10.75,1,1.16,6.11,1,0.03,6.84,0,0.0,0.0,0,0.01,0.0,3,0.28,10.0
2673,0,0.06,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.28,13.12,1,0.08,8.05,1,0.03,7.86,0,0.0,0.0,0,0.01,0.0,3,0.17,11.71
2674,0,0.06,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.28,8.62,1,0.08,9.36,1,0.03,8.9,0,0.0,0.0,0,0.01,0.0,1,0.09,13.38
2675,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.07,0.0,1,0.07,8.68,1,0.08,11.27,1,0.03,9.94,0,0.0,0.0,0,0.01,0.0,0,0.04,0.0
2676,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.07,0.0,2,0.07,11.54,1,0.08,12.58,1,0.03,10.73,0,0.0,0.0,0,0.01,0.0,0,0.04,0.0
2677,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.07,0.0,1,0.07,9.01,0,0.08,0.0,0,0.0,0.0,0,0.0,0.0,0,0.01,0.0,0,0.04,0.0
2678,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.07,22.03,1,0.31,9.68,0,0.08,0.0,0,0.0,0.0,0,0.0,0.0,0,0.01,0.0,0,0.04,0.0
2679,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.07,17.67,1,0.22,10.47,0,0.08,0.0,0,0.0,0.0,0,0.0,0.0,0,0.01,0.0,1,0.13,13.1
2680,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.07,15.15,1,0.14,11.63,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.01,0.0,1,0.13,9.1
2681,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.08,11.52,1,0.18,12.37,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.01,0.0,1,0.4,5.1
2682,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.08,12.92,1,0.17,13.08,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.01,0.0,1,0.17,6.04
2683,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.08,0.0,1,0.34,13.38,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.01,0.0,1,0.05,6.97
2684,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.08,0.0,1,1.87,10.91,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.01,0.0,1,0.05,7.76
2685,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.09,0.0,1,0.09,10.82,0,0.0,0.0,1,0.16,0.0,0,0.0,0.0,0,0.01,0.0,1,0.05,8.72
2686,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.09,0.0,1,0.09,11.9,0,0.0,0.0,1,0.24,0.78,0,0.0,0.0,0,0.01,0.0,1,0.05,9.42
2687,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03,0.0,1,0.1,12.02,0,0.0,0.0,1,0.24,1.93,0,0.0,0.0,0,0.01,0.0,1,0.05,5.91
2688,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03,0.0,1,0.25,8.21,0,0.0,0.0,1,0.24,2.97,0,0.0,0.0,0,0.01,0.0,1,0.09,6.62
2689,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03,0.0,1,0.33,7.93,0,0.0,0.0,1,0.0,3.59,0,0.0,0.0,0,0.01,0.0,1,0.08,7.77
2690,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,1,0.03,25.55,2,0.23,7.02,0,0.0,0.0,1,0.0,4.55,1,0.03,12.13,0,0.01,0.0,1,0.01,8.47
2691,0,0.05,0.0,0,0.0,0.0,0,0.0,0.0,1,0.17,25.4,2,0.38,7.75,0,0.0,0.0,1,0.0,5.75,1,0.03,13.77,0,0.01,0.0,0,0.01,0.0
2692,0,0.05,0.0,0,0.0,0.0,0,0.0,0.0,1,1.73,26.03,2,0.37,7.98,0,0.0,0.0,1,0.0,6.71,1,0.03,16.16,0,0.01,0.0,0,0.01,0.0
2693,0,0.05,0.0,0,0.0,0.0,0,0.0,0.0,1,0.08,25.14,2,0.47,8.9,0,0.0,0.0,1,0.0,7.39,2,0.05,18.52,1,0.06,8.06,0,0.01,0.0
2694,0,0.08,0.0,0,0.0,0.0,0,0.0,0.0,0,0.08,0.0,4,4.99,9.72,0,0.0,0.0,0,0.0,0.0,2,0.05,17.03,1,0.06,9.57,0,0.01,0.0
2695,0,0.08,0.0,0,0.0,0.0,0,0.0,0.0,0,0.08,0.0,5,0.71,9.66,0,0.0,0.0,0,0.0,0.0,2,0.19,16.07,1,0.06,10.98,0,0.01,0.0
2696,0,0.08,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,5,0.93,8.31,0,0.0,0.0,0,0.01,0.0,1,0.19,7.77,1,0.06,13.03,0,0.03,0.0
2697,1,0.11,27.41,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,5,1.01,7.05,0,0.0,0.0,0,0.01,0.0,2,0.21,12.49,1,0.01,14.74,0,0.03,0.0
2698,2,0.46,25.96,0,0.0,0.0,0,0.0,0.0,0,0.07,0.0,5,0.92,7.31,0,0.0,0.0,0,0.01,0.0,2,0.27,10.53,1,0.01,16.82,0,0.03,0.0
2699,2,0.14,25.83,0,0.0,0.0,0,0.0,0.0,1,0.07,27.54,4,0.78,8.04,0,0.0,0.0,0,0.01,0.0,2,0.35,7.91,1,0.01,18.15,0,0.03,0.0
2700,1,0.49,22.95,0,0.0,0.0,0,0.0,0.0,1,0.07,27.3,4,0.68,9.74,0,0.0,0.0,0,0.01,0.0,2,0.35,4.94,1,0.01,20.6,0,0.03,0.0
2701,2,0.14,25.27,0,0.0,0.0,0,0.0,0.0,3,0.07,24.27,4,0.65,9.87,0,0.0,0.0,0,0.01,0.0,2,1.57,1.51,0,0.01,0.0,0,0.03,0.0
2702,2,0.79,25.24,0,0.0,0.0,0,0.0,0.0,2,0.21,23.35,4,0.94,10.15,0,0.0,0.0,0,0.01,0.0,3,1.57,6.43,0,0.01,0.0,0,0.03,0.0
2703,2,0.14,26.43,0,0.0,0.0,0,0.0,0.0,2,1.87,24.25,4,0.48,9.27,0,0.0,0.0,0,0.01,0.0,3,1.62,4.91,0,0.01,0.0,0,0.02,0.0
2704,1,0.5,25.37,0,0.0,0.0,0,0.0,0.0,2,0.12,26.02,4,0.55,10.03,0,0.0,0.0,0,0.01,0.0,3,1.62,4.85,0,0.01,0.0,0,0.02,0.0
2705,1,0.33,25.25,0,0.0,0.0,0,0.0,0.0,1,0.12,27.18,4,0.59,10.67,0,0.0,0.0,0,0.01,0.0,3,1.62,4.65,0,0.01,0.0,0,0.02,0.0
2706,2,0.17,24.21,0,0.0,0.0,0,0.0,0.0,1,0.18,27.74,3,2.08,11.2,0,0.0,0.0,0,0.01,0.0,3,1.58,4.72,0,0.01,0.0,1,0.02,7.75
2707,1,0.2,23.7,0,0.0,0.0,0,0.0,0.0,1,0.12,27.18,2,0.49,12.2,0,0.0,0.0,0,0.01,0.0,3,0.2,6.03,0,0.01,0.0,1,0.02,7.92
2708,1,0.58,22.79,0,0.0,0.0,0,0.03,0.0,2,0.06,28.27,2,2.01,12.63,0,0.0,0.0,0,0.01,0.0,2,0.2,2.04,0,0.01,0.0,1,0.25,7.76
2709,1,0.2,22.3,0,0.0,0.0,0,0.03,0.0,1,0.12,28.74,2,0.42,10.8,0,0.0,0.0,0,0.01,0.0,2,0.2,3.17,0,0.01,0.0,0,0.0,0.0
2710,0,0.11,0.0,0,0.0,0.0,0,0.03,0.0,1,0.25,28.28,2,0.3,8.66,0,0.0,0.0,0,0.01,0.0,2,0.12,4.32,0,0.01,0.0,0,0.0,0.0
2711,0,0.11,0.0,0,0.0,0.0,0,0.03,0.0,1,0.19,28.64,2,0.3,9.33,0,0.0,0.0,0,0.01,0.0,2,0.12,5.15,0,0.01,0.0,0,0.0,0.0
2712,0,0.11,0.0,0,0.0,0.0,0,0.03,0.0,1,0.25,0.0,1,0.17,8.15,0,0.0,0.0,0,0.01,0.0,3,0.12,10.68,0,0.01,0.0,0,0.0,0.0
2713,1,0.11,29.95,0,0.0,0.0,1,0.03,27.57,3,0.25,17.21,1,0.17,10.41,0,0.0,0.0,0,0.01,0.0,2,0.17,7.73,0,0.01,0.0,0,0.0,0.0
2714,1,0.33,29.73,0,0.0,0.0,1,0.43,27.7,3,0.25,14.79,0,0.03,0.0,0,0.0,0.0,0,0.01,0.0,2,0.17,7.82,0,0.0,0.0,0,0.0,0.0
2715,2,0.14,24.06,0,0.0,0.0,1,0.06,27.35,3,0.25,13.63,0,0.03,0.0,0,0.0,0.0,0,0.02,0.0,2,0.17,7.55,0,0.0,0.0,0,0.0,0.0
2716,1,0.14,13.83,0,0.0,0.0,0,0.06,0.0,3,2.15,12.4,0,0.03,0.0,0,0.0,0.0,0,0.02,0.0,2,0.12,8.33,0,0.0,0.0,0,0.0,0.0
2717,1,0.11,9.33,0,0.0,0.0,0,0.06,0.0,1,0.25,16.22,0,0.03,0.0,0,0.0,0.0,0,0.02,0.0,2,0.12,9.73,0,0.0,0.0,0,0.0,0.0
2718,1,0.64,5.48,0,0.0,0.0,0,0.06,0.0,0,0.25,0.0,0,0.03,0.0,0,0.0,0.0,0,0.02,0.0,2,0.37,2.35,0,0.0,0.0,0,0.0,0.0
2719,2,0.64,13.38,0,0.0,0.0,1,0.06,27.53,0,0.25,0.0,0,0.03,0.0,0,0.0,0.0,0,0.02,0.0,2,0.37,4.94,0,0.05,0.0,0,0.0,0.0
2720,2,0.1,13.37,0,0.03,0.0,1,0.42,27.59,1,0.25,21.78,0,0.03,0.0,0,0.0,0.0,0,0.02,0.0,2,0.14,6.82,1,0.05,23.26,0,0.0,0.0
2721,2,0.45,14.3,0,0.03,0.0,1,0.05,27.29,1,0.19,20.07,0,0.03,0.0,0,0.0,0.0,0,0.03,0.0,2,0.14,8.78,1,0.05,19.38,0,0.0,0.0
2722,2,0.1,14.99,0,0.03,0.0,0,0.05,0.0,1,0.13,18.84,0,0.04,0.0,0,0.0,0.0,1,0.03,22.66,2,0.14,10.79,1,0.08,16.06,0,0.0,0.0
2723,2,0.1,15.6,0,0.03,0.0,0,0.05,0.0,1,0.13,18.55,1,0.04,12.45,0,0.0,0.0,1,0.03,18.66,1,0.04,10.5,1,0.08,16.98,0,0.01,0.0
2724,0,0.1,0.0,0,0.03,0.0,0,0.02,0.0,1,0.13,29.02,1,0.33,8.45,0,0.0,0.0,1,0.15,14.67,1,0.04,11.85,1,0.06,17.03,0,0.01,0.0
2725,0,0.1,0.0,0,0.03,0.0,0,0.02,0.0,1,0.27,28.35,1,0.32,6.75,0,0.0,0.0,1,0.15,10.67,1,0.04,14.03,1,0.06,15.29,0,0.01,0.0
2726,0,0.1,0.0,0,0.03,0.0,0,0.02,0.0,1,0.21,28.81,1,0.16,6.83,0,0.0,0.0,1,0.41,6.67,0,0.04,0.0,1,0.06,11.51,0,0.01,0.0
2727,0,0.03,0.0,0,0.03,0.0,0,0.02,0.0,1,0.12,27.85,2,0.16,9.75,0,0.0,0.0,1,0.25,7.72,0,0.04,0.0,0,0.01,0.0,0,0.01,0.0
2728,0,0.03,0.0,0,0.05,0.0,0,0.02,0.0,0,0.06,0.0,2,0.16,8.13,0,0.02,0.0,2,0.06,15.67,0,0.04,0.0,0,0.01,0.0,0,0.01,0.0
2729,0,0.03,0.0,0,0.05,0.0,0,0.02,0.0,0,0.06,0.0,2,0.61,7.82,0,0.02,0.0,2,0.06,14.33,0,0.04,0.0,0,0.01,0.0,0,0.01,0.0
2730,0,0.06,0.0,0,0.05,0.0,0,0.0,0.0,0,0.0,0.0,2,1.97,7.81,0,0.02,0.0,2,0.23,12.89,0,0.04,0.0,0,0.01,0.0,0,0.01,0.0
2731,0,0.03,0.0,0,0.05,0.0,0,0.0,0.0,0,0.06,0.0,3,0.37,10.46,0,0.02,0.0,2,0.18,11.28,0,0.04,0.0,0,0.01,0.0,0,0.01,0.0
2732,0,0.03,0.0,0,0.05,0.0,0,0.0,0.0,0,0.06,0.0,2,1.04,9.42,0,0.02,0.0,1,0.4,8.0,0,0.04,0.0,0,0.01,0.0,0,0.01,0.0
